Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675712706.6879756,0,71106,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712707.6852956,0,71107,0,GPS1_Frame,42.203489,-71.050989,8.9,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712708.68882,0,71108,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712709.6891646,0,71109,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712710.6885736,0,71110,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712711.686645,0,71111,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712712.6899447,0,71112,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712713.6859198,0,71113,0,GPS1_Frame,42.203489,-71.050989,8.9,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712714.686419,0,71114,0,GPS1_Frame,42.203489,-71.050989,8.9,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712715.6878479,0,71115,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712716.6886435,0,71116,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712717.6890228,0,71117,0,GPS1_Frame,42.203489,-71.050989,8.9,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712718.689603,0,71118,0,GPS1_Frame,42.203489,-71.050989,9.0,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712719.6884954,0,71119,0,GPS1_Frame,42.203489,-71.050989,9.0,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712720.688291,0,71120,0,GPS1_Frame,42.203489,-71.050989,9.0,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712721.6890345,0,71121,0,GPS1_Frame,42.203489,-71.050989,9.0,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712722.6889002,0,71122,0,GPS1_Frame,42.203489,-71.050989,9.0,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712723.6880994,0,71123,0,GPS1_Frame,42.203489,-71.050989,9.0,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712724.6871665,0,71124,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712725.6865518,0,71125,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712726.686203,0,71126,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712727.6854591,0,71127,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712728.6865714,0,71128,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712729.6856742,0,71129,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712730.6858923,0,71130,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712731.70337,0,71131,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712732.6852496,0,71132,0,GPS1_Frame,42.203489,-71.050989,9.0,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712733.685579,0,71133,0,GPS1_Frame,42.203489,-71.050989,9.1,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712734.685282,0,71134,0,GPS1_Frame,42.203489,-71.050989,9.1,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712735.6860216,0,71135,0,GPS1_Frame,42.203489,-71.050989,9.1,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712736.6934903,0,71136,0,GPS1_Frame,42.203489,-71.050989,9.1,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712737.6858325,0,71137,0,GPS1_Frame,42.203489,-71.050989,9.1,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712738.6867359,0,71138,0,GPS1_Frame,42.203489,-71.050989,9.1,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712739.684975,0,71139,0,GPS1_Frame,42.203489,-71.050989,9.1,0.9,330680.617776123,4674406.037072465,0.0,19,T
1675712740.6881213,0,71140,0,GPS1_Frame,42.203489,-71.050989,9.1,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712741.6883485,0,71141,0,GPS1_Frame,42.203489,-71.050989,9.1,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712742.6897645,0,71142,0,GPS1_Frame,42.203489,-71.050989,9.1,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712743.6872346,0,71143,0,GPS1_Frame,42.203489,-71.050989,9.1,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712744.6875684,0,71144,0,GPS1_Frame,42.203489,-71.050989,9.1,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712745.6879046,0,71145,0,GPS1_Frame,42.203489,-71.050989,9.1,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712746.6881433,0,71146,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712747.68785,0,71147,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712748.7267768,0,71148,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712749.6890628,0,71149,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712750.7276678,0,71150,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712751.7266257,0,71151,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712752.6892028,0,71152,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712753.688589,0,71153,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712754.6899242,0,71154,0,GPS1_Frame,42.203489,-71.050989,9.2,0.8,330680.617776123,4674406.037072465,0.0,19,T
1675712755.6899643,0,71155,0,GPS1_Frame,42.203489,-71.050989,9.3,0.8,330680.617776123,4674406.037072465,0.0,19,T
