Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_data
1678246327.868288,206,1678245895,842408895,imu1_frame,0,0,0,,0.177922445398605,0.49971862825074154,0.17291719836982733,-0.8298942935763004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.351416,2.283658,-0.096136,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.731,1.435,6.781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1702,-0.0762,0.1084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-164.350,+062.994,-013.913,-00.1702,-00.0762,+00.1084,-03.731,+01.435,+06.781,-00.351416,+02.283658,-00.096136*6C
"
1678246327.8682926,207,1678245895,842408895,imu1_frame,0,0,0,,0.1782256293675867,0.5197848200281201,0.18258428741752097,-0.8153050618591166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.770488,1.859373,0.137306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.736,-1.896,12.099,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1833,-0.0817,0.0979,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.722,+065.874,-015.968,-00.1833,-00.0817,+00.0979,-04.736,-01.896,+12.099,-00.770488,+01.859373,+00.137306*63
"
1678246327.9123437,208,1678245895,842408895,imu1_frame,0,0,0,,0.18150506057023272,0.5317107912721649,0.19476241089555282,-0.8039944967064616,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.925046,0.962565,0.041191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.356,-0.942,16.182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1915,-0.0873,0.0843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-167.055,+067.772,-018.520,-00.1915,-00.0873,+00.0843,-06.356,-00.942,+16.182,-00.925046,+00.962565,+00.041191*64
"
1678246327.9123476,209,1678245895,842408895,imu1_frame,0,0,0,,0.18540172435534313,0.5327017319394638,0.20183534336950998,-0.8006981700751368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.44169,-0.215475,-0.039564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.094,-1.378,16.37,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1944,-0.0908,0.0784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-167.315,+068.111,-019.703,-00.1944,-00.0908,+00.0784,-08.094,-01.378,+16.370,-00.441690,-00.215475,-00.039564*66
"
1678246327.956378,210,1678245895,842408895,imu1_frame,0,0,0,,0.1887193170265647,0.5242232978136072,0.202315428704298,-0.8053840206501794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.134027,-1.138951,-0.028967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.469,-1.307,15.501,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1947,-0.0908,0.0834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-166.380,+067.038,-019.157,-00.1947,-00.0908,+00.0834,-09.469,-01.307,+15.501,-00.134027,-01.138951,-00.028967*66
"
1678246327.9577096,211,1678245895,842408895,imu1_frame,0,0,0,,0.19167067260182324,0.5068909006332993,0.19833321149569885,-0.8166932749431264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.166609,-2.29581,-0.254039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.405,0.51,13.778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1883,-0.0899,0.1014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-164.814,+064.686,-017.650,-00.1883,-00.0899,+00.1014,-09.405,+00.510,+13.778,+00.166609,-02.295810,-00.254039*63
"
1678246328.0043836,212,1678245895,842408895,imu1_frame,0,0,0,,0.197512905275739,0.48128582211995014,0.19260317421672885,-0.832019607315537,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.277277,-2.706967,-0.048053,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.617,0.405,11.47,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.172,-0.0813,0.1133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-162.654,+061.278,-015.742,-00.1720,-00.0813,+00.1133,-08.617,+00.405,+11.470,-00.277277,-02.706967,-00.048053*66
"
1678246328.048328,213,1678245895,842408895,imu1_frame,0,0,0,,0.2075566844515978,0.4485939806338474,0.18428719996686577,-0.8495421656438902,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.140977,-3.434945,0.29565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.318,-0.917,8.645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1511,-0.075,0.1203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-159.882,+057.003,-013.475,-00.1511,-00.0750,+00.1203,-09.318,-00.917,+08.645,+00.140977,-03.434945,+00.295650*6E
"
1678246328.0483537,214,1678245895,842408895,imu1_frame,0,0,0,,0.2174880823258572,0.40777637479431206,0.16637437547396536,-0.8710550667962833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.598463,-4.332928,0.524837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.933,0.041,4.798,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1214,-0.0689,0.1365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-156.996,+051.514,-010.412,-00.1214,-00.0689,+00.1365,-09.933,+00.041,+04.798,+00.598463,-04.332928,+00.524837*60
"
1678246328.0923264,215,1678245895,842408895,imu1_frame,0,0,0,,0.23272166112062506,0.35666477236930255,0.150676035977443,-0.8921477460477804,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.517219,-5.068808,0.597254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.767,1.116,2.601,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1229,-0.0492,0.095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-154.222,+044.953,-008.356,-00.1229,-00.0492,+00.0950,-09.767,+01.116,+02.601,-00.517219,-05.068808,+00.597254*61
"
1678246328.0923324,216,1678245895,842408895,imu1_frame,0,0,0,,0.25570807002132734,0.2918834413162514,0.1402930934515561,-0.9108980664932512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.799513,-5.819351,0.736228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.549,-2.464,-5.814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1012,-0.0607,0.1079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-151.215,+037.121,-007.662,-00.1012,-00.0607,+00.1079,-08.549,-02.464,-05.814,-00.799513,-05.819351,+00.736228*60
"
1678246328.1363049,217,1678245895,842408895,imu1_frame,0,0,0,,0.27376874689937714,0.21453021063026467,0.12063676622355249,-0.9297710646084894,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.331006,-7.115016,0.313589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.02,-4.282,-11.849,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0934,-0.086,0.1392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-148.898,+027.709,-006.933,-00.0934,-00.0860,+00.1392,-11.020,-04.282,-11.849,-00.331006,-07.115016,+00.313589*6D
"
1678246328.1363137,218,1678245895,842408895,imu1_frame,0,0,0,,0.28307332348455017,0.12860714472136253,0.11194952973023523,-0.9438204271211811,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.275686,-6.563537,-0.464299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.386,4.558,-27.317,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1158,-0.0589,0.1218,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-147.924,+017.827,-008.366,-00.1158,-00.0589,+00.1218,-11.386,+04.558,-27.317,-02.275686,-06.563537,-00.464299*6E
"
1678246328.1803167,219,1678245895,842408895,imu1_frame,0,0,0,,0.2932865425881032,0.05429404713843471,0.12850791559703956,-0.9457911376255066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.888224,-4.660419,0.281681,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-10.721,13.503,-37.487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0806,-0.0971,0.1379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-146.660,+010.258,-012.396,-00.0806,-00.0971,+00.1379,-10.721,+13.503,-37.487,-02.888224,-04.660419,+00.281681*6D
"
1678246328.1839285,220,1678245895,842408895,imu1_frame,0,0,0,,0.30095427540156605,-0.005933825408783663,0.13214095676180668,-0.9444205002961398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.985809,-4.470199,-0.218722,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.162,10.891,-43.088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.061,-0.1,0.1445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-145.155,+003.918,-014.700,-00.0610,-00.1000,+00.1445,-08.162,+10.891,-43.088,-00.985809,-04.470199,-00.218722*6E
"
1678246328.2242913,221,1678245895,842408895,imu1_frame,0,0,0,,0.30569432186534484,-0.05182555011141312,0.12269468402776691,-0.9427677913708459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.048266,-3.118925,-0.160549,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.478,4.763,-50.838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0367,-0.1022,0.1505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-143.895,-001.301,-015.254,-00.0367,-00.1022,+00.1505,-05.478,+04.763,-50.838,+00.048266,-03.118925,-00.160549*66
"
1678246328.2683098,222,1678245895,842408895,imu1_frame,0,0,0,,0.30602485919123323,-0.07100819605979486,0.10615644609327254,-0.9434179511765535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.881393,-0.725102,-0.264139,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.616,2.772,-55.668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.025,-0.101,0.1498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-143.565,-003.957,-014.143,-00.0250,-00.1010,+00.1498,-04.616,+02.772,-55.668,+00.881393,-00.725102,-00.264139*6D
"
1678246328.2683325,223,1678245895,842408895,imu1_frame,0,0,0,,0.2999021349433777,-0.05796740380123465,0.10539992572684659,-0.9463558237839108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.212046,1.966009,-0.625677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.459,0.253,-45.901,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0286,-0.1002,0.1508,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-144.516,-002.665,-013.563,-00.0286,-00.1002,+00.1508,-04.459,+00.253,-45.901,+00.212046,+01.966009,-00.625677*6F
"
1678246328.3123367,224,1678245895,842408895,imu1_frame,0,0,0,,0.2884947767685001,-0.025464928342818553,0.10757367749930977,-0.9510784431954407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.894122,2.934683,-0.616832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.928,4.675,-40.066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0416,-0.0962,0.1511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-146.338,+000.781,-012.670,-00.0416,-00.0962,+00.1511,-05.928,+04.675,-40.066,+00.894122,+02.934683,-00.616832*6A
"
1678246328.3123434,225,1678245895,842408895,imu1_frame,0,0,0,,0.27873654997149533,0.022944818088876454,0.10596531062878695,-0.9542278679519904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.334631,4.398487,-0.288472,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.626,2.951,-37.96,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0634,-0.0966,0.146,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-148.001,+005.904,-010.979,-00.0634,-00.0966,+00.1460,-09.626,+02.951,-37.960,+01.334631,+04.398487,-00.288472*61
"
1678246328.3563786,226,1678245895,842408895,imu1_frame,0,0,0,,0.264842372552538,0.09043487314983364,0.11059845662808485,-0.9536498481154397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.987845,5.977914,-0.598296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-13.597,2.024,-29.604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0851,-0.0836,0.1422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-150.091,+013.360,-009.647,-00.0851,-00.0836,+00.1422,-13.597,+02.024,-29.604,+00.987845,+05.977914,-00.598296*69
"
1678246328.3582199,227,1678245895,842408895,imu1_frame,0,0,0,,0.2478735082136918,0.1687698024399169,0.12321636846397033,-0.9459879514310843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.63629,6.629793,-0.43211,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.054,4.229,-16.3,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0914,-0.0758,0.1163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-152.476,+022.358,-009.300,-00.0914,-00.0758,+00.1163,-11.054,+04.229,-16.300,+00.636290,+06.629793,-00.432110*6F
"
1678246328.4002984,228,1678245895,842408895,imu1_frame,0,0,0,,0.23120344105222385,0.24507033142343684,0.13768666133346658,-0.931411769730478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.50854,6.019864,-0.417326,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.667,3.483,-2.84,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.095,-0.1003,0.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-154.832,+031.345,-009.650,-00.0950,-00.1003,+00.1250,-08.667,+03.483,-02.840,+00.508540,+06.019864,-00.417326*63
"
1678246328.444327,229,1678245895,842408895,imu1_frame,0,0,0,,0.21949254103665308,0.31176990430067847,0.15157788319792662,-0.9119466522373194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.157148,5.647501,0.26181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.575,4.18,-1.726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1074,-0.0697,0.1174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-156.675,+039.433,-010.413,-00.1074,-00.0697,+00.1174,-07.575,+04.180,-01.726,+00.157148,+05.647501,+00.261810*61
"
1678246328.4443355,230,1678245895,842408895,imu1_frame,0,0,0,,0.21424541272685854,0.37229860165633355,0.16082143141349964,-0.8886107817983919,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.356163,4.908582,0.767274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.413,1.491,3.302,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1159,-0.0643,0.1064,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-157.527,+046.934,-010.658,-00.1159,-00.0643,+00.1064,-06.413,+01.491,+03.302,+00.356163,+04.908582,+00.767274*65
"
1678246328.4884667,231,1678245895,842408895,imu1_frame,0,0,0,,0.20877907809097368,0.4216481292051325,0.16467502744356788,-0.8668946227920409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.469427,3.906743,0.295054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.847,-2.831,5.643,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1226,-0.0663,0.1259,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-158.180,+053.112,-010.506,-00.1226,-00.0663,+00.1259,-05.847,-02.831,+05.643,+00.469427,+03.906743,+00.295054*6D
"
1678246328.4884717,232,1678245895,842408895,imu1_frame,0,0,0,,0.20156757182394616,0.4582575182548785,0.17032150086277575,-0.848740918829609,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.059463,3.010409,-0.025276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.239,-2.225,6.623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.148,-0.0669,0.1219,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-159.542,+057.838,-011.308,-00.1480,-00.0669,+00.1219,-04.239,-02.225,+06.623,+00.059463,+03.010409,-00.025276*6F
"
1678246328.5322378,233,1678245895,842408895,imu1_frame,0,0,0,,0.19406613091197422,0.48488775336746204,0.17500577919480292,-0.8346227774962358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.471842,2.103478,-0.018306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.072,1.918,9.833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1625,-0.0723,0.1147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-161.254,+061.321,-012.507,-00.1625,-00.0723,+00.1147,-03.072,+01.918,+09.833,+00.471842,+02.103478,-00.018306*65
"
1678246328.5331042,234,1678245895,842408895,imu1_frame,0,0,0,,0.19025076140167801,0.5015960028299404,0.17407245463141086,-0.8257753194844849,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.091419,1.206721,0.308066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.499,2.124,11.513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1707,-0.0715,0.1088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-161.795,+063.463,-012.491,-00.1707,-00.0715,+00.1088,-03.499,+02.124,+11.513,-00.091419,+01.206721,+00.308066*60
"
1678246328.5764127,235,1678245895,842408895,imu1_frame,0,0,0,,0.19729834188811796,0.5111130698121086,0.1795174267149955,-0.8170742240831416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.783108,0.672534,0.615561,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.548,-0.109,14.147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1809,-0.0755,0.1031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-160.835,+064.968,-012.513,-00.1809,-00.0755,+00.1031,-05.548,-00.109,+14.147,-00.783108,+00.672534,+00.615561*63
"
1678246328.6243925,236,1678245895,842408895,imu1_frame,0,0,0,,0.20354456318942216,0.5106435912997295,0.17958290988409997,-0.8158202693841954,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.103693,-0.607823,0.191987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.189,-3.208,15.115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1833,-0.0714,0.103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-159.400,+064.998,-011.621,-00.1833,-00.0714,+00.1030,-07.189,-03.208,+15.115,+00.103693,-00.607823,+00.191987*61
"
1678246328.6243978,237,1678245895,842408895,imu1_frame,0,0,0,,0.20564070996089656,0.4998589973027893,0.17470784888935315,-0.8230006371556968,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.141177,-1.284805,0.035638,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.205,-1.405,12.031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1777,-0.0698,0.1089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-158.491,+063.460,-010.573,-00.1777,-00.0698,+00.1089,-07.205,-01.405,+12.031,-00.141177,-01.284805,+00.035638*65
"
1678246328.6683512,238,1678245895,842408895,imu1_frame,0,0,0,,0.21363011956902211,0.4835464511832331,0.17502902884320692,-0.8306081149514671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.547833,-1.459326,0.219439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.361,0.697,9.52,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1668,-0.0694,0.1152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-157.178,+061.409,-010.129,-00.1668,-00.0694,+00.1152,-06.361,+00.697,+09.520,-00.547833,-01.459326,+00.219439*61
"
1678246328.6683595,239,1678245895,842408895,imu1_frame,0,0,0,,0.22294776674202615,0.4587421911429536,0.17148500883157858,-0.8428776821794123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.133358,-2.723645,0.212623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.586,0.094,12.275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1552,-0.0661,0.1193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-155.511,+058.189,-009.228,-00.1552,-00.0661,+00.1193,-05.586,+00.094,+12.275,-00.133358,-02.723645,+00.212623*62
"
1678246328.7123244,240,1678245895,842408895,imu1_frame,0,0,0,,0.23177618193275118,0.42335335358297105,0.16026118177180215,-0.8610273474842906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.008978,-3.626594,0.268104,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.518,0.554,6.229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1355,-0.0624,0.1308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-153.746,+053.449,-007.694,-00.1355,-00.0624,+00.1308,-06.518,+00.554,+06.229,+00.008978,-03.626594,+00.268104*68
"
