Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675711150.1815808,0,69549,0,GPS1_Frame,42.20229500000001,-71.054267,7.0,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711151.180021,0,69550,0,GPS1_Frame,42.20229500000001,-71.054267,7.0,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711152.1787171,0,69551,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711153.181431,0,69552,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711154.1800659,0,69553,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711155.1787567,0,69554,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711156.1800048,0,69555,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711157.1802325,0,69556,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711158.1766787,0,69557,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711159.1772182,0,69558,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711160.175983,0,69559,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711161.1772509,0,69560,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711162.1775527,0,69561,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711163.1771028,0,69562,0,GPS1_Frame,42.20229500000001,-71.054268,7.0,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711164.1767678,0,69563,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711165.1770444,0,69564,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711166.1772707,0,69565,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711167.1771796,0,69566,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711168.1774287,0,69567,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711169.1764853,0,69568,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711170.1805127,0,69569,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711171.1793933,0,69570,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711172.178231,0,69571,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711173.177111,0,69572,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711174.1786072,0,69573,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711175.1767008,0,69574,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711176.1760845,0,69575,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711177.1785696,0,69576,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711178.1786745,0,69577,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,1.0,330406.7138549626,4674279.973182753,0.0,19,T
1675711179.1806195,0,69578,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711180.1789286,0,69579,0,GPS1_Frame,42.20229500000001,-71.054268,7.1,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711181.18095,0,69580,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711182.1804814,0,69581,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711183.1806798,0,69582,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711184.1804805,0,69583,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711185.1814137,0,69584,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711186.2144706,0,69585,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711187.1802433,0,69586,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711188.1803093,0,69587,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711189.2154527,0,69588,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711190.1813602,0,69589,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711191.214647,0,69590,0,GPS1_Frame,42.20229500000001,-71.054268,7.2,0.9,330406.7138549626,4674279.973182753,0.0,19,T
1675711192.181889,0,69591,0,GPS1_Frame,42.202296,-71.054268,7.2,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711193.1813636,0,69592,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711194.1801715,0,69593,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711195.1816487,0,69594,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711196.1767132,0,69595,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711197.1799648,0,69596,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711198.1813323,0,69597,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711199.1785972,0,69598,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711200.1783931,0,69599,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711201.1786098,0,69600,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711202.2127435,0,69601,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711203.1790192,0,69602,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711204.2126818,0,69603,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711205.1796556,0,69604,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711206.1796696,0,69605,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711207.179886,0,69606,0,GPS1_Frame,42.202296,-71.054268,7.3,1.0,330406.7165304846,4674280.084222618,0.0,19,T
1675711208.181797,0,69607,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
1675711209.1819763,0,69608,0,GPS1_Frame,42.202296,-71.054268,7.3,0.9,330406.7165304846,4674280.084222618,0.0,19,T
